id,transaction time,current bank amount,last bank amount,time taken (seconds),most recent bank amount,account type,marital_status,age,occupation,credit card type,account source verification,transaction source method,account destination verification,fradulent
acus7148,2014-11-15T11:24:53,67904,16541,3209,90659,current,unknown,55,banking,master,True,True,False,0
acus7149,2016-05-15T06:54:17,3829,976988,3379,451315,current,unknown,61,banking,master,True,True,False,0
acus7150,2014-12-25T10:27:37,53226,205729,4926,45613,saving,unknown,65,banking,master,True,False,False,0
acus7151,2016-03-11T13:08:56,68595,745452,1974,416117,current,single,73,lawyer,master,True,True,False,1
acus7152,2015-02-07T07:53:35,46438,184623,3339,330246,current,unknown,79,accounting,master,True,False,False,0
acus7153,2016-12-03T23:02:32,77201,13885,3233,372586,current,married,60,lecturer,master,True,False,False,0
acus7154,2016-10-07T19:02:55,7404,1250183,979,52409,current,single,48,banking,verve,False,True,False,1
acus7155,2014-11-15T09:28:45,91454,848873,2250,92180,current,single,30,clergy,verve,True,False,False,0
acus7156,2015-04-13T02:33:57,45035,1119136,3407,116322,saving,single,38,musician,master,True,False,False,0
acus7157,2015-10-14T16:00:34,39927,85481,1975,74643,saving,single,68,lecturer,master,True,True,False,0
acus7158,2014-11-06T00:07:16,9460,1124584,106,8178,current,married,42,banking,master,False,False,False,0
acus7159,2014-11-25T03:18:27,75436,874412,2267,89686,current,married,54,clergy,master,True,True,False,0
acus7160,2015-04-26T12:29:42,15679,424860,1999,171428,current,married,45,farmer,master,False,False,True,0
acus7161,2016-06-19T02:22:56,54749,1007571,776,123129,current,single,67,clergy,master,True,False,False,0
acus7162,2017-01-23T14:21:22,15500,1102191,3061,231521,current,unknown,70,doctor,master,True,False,False,1
acus7163,2016-05-06T02:01:36,37481,519240,2871,40336,current,unknown,44,doctor,master,True,True,True,0
acus7164,2014-05-05T18:41:03,86035,205615,351,327214,current,married,38,clergy,master,False,False,True,0
acus7165,2016-02-17T23:33:33,19680,1308828,1239,315435,current,married,44,doctor,master,True,False,False,0
acus7166,2016-01-16T11:12:47,93578,61316,4143,309521,saving,married,57,lecturer,master,True,True,False,0
acus7167,2015-11-24T10:03:51,99172,1390430,378,380403,current,married,31,farmer,verve,False,True,True,0
acus7168,2015-11-08T22:06:44,98111,237988,3996,10439,current,unknown,59,clergy,master,True,True,False,1
acus7169,2016-05-26T08:19:02,68062,343389,3249,44021,current,unknown,61,lecturer,master,False,True,False,1
acus7170,2016-12-10T18:04:14,87448,421508,510,35147,current,single,62,accounting,master,True,False,False,0
acus7171,2016-04-07T03:01:39,96812,757901,825,233249,current,single,42,lecturer,verve,False,False,False,0
acus7172,2016-06-16T17:23:17,24612,1354460,2363,152384,current,unknown,32,farmer,verve,True,False,False,0
acus7173,2014-08-25T13:41:32,37237,576180,3139,291242,current,married,39,clergy,master,True,True,False,0
acus7174,2015-09-06T17:59:02,53639,254852,4054,453696,current,single,54,farmer,master,True,False,True,1
acus7175,2016-12-12T08:29:24,22359,1497034,3180,191479,current,married,79,accounting,verve,False,True,False,1
acus7176,2016-05-23T02:59:31,83418,227103,1955,262749,current,single,65,clergy,master,True,True,False,0
acus7177,2017-08-04T15:55:41,26641,100701,2781,30303,current,single,74,accounting,master,True,True,False,1
acus7178,2015-05-06T21:14:07,74816,194924,1054,179767,saving,single,31,doctor,master,False,True,True,1
acus7179,2016-04-22T06:53:00,97967,1160973,978,383322,current,single,46,doctor,master,False,True,False,0
acus7180,2016-02-25T17:56:22,47588,586535,2863,314530,current,married,63,banking,master,True,False,False,0
acus7181,2016-06-19T20:33:45,81412,466921,1955,243324,saving,unknown,54,clergy,verve,True,True,False,0
acus7182,2014-09-23T01:40:07,15498,162396,1244,410748,saving,married,33,banking,master,True,False,True,0
acus7183,2015-02-13T19:51:26,45206,964378,1230,178850,current,married,32,lecturer,verve,True,False,True,1
acus7184,2016-10-07T15:51:45,94744,1030427,3853,351896,current,married,54,accounting,master,True,False,True,0
acus7185,2015-10-20T06:19:44,57574,1452386,4574,154564,current,married,69,lecturer,master,False,False,False,0
acus7186,2016-11-21T17:23:04,41602,220985,954,488460,current,married,42,lecturer,master,False,True,True,0
acus7187,2015-07-07T10:06:21,530,1242150,3336,315727,current,married,69,doctor,verve,True,True,False,0
acus7188,2016-04-12T23:14:03,9820,500569,267,48572,current,married,47,clergy,master,True,False,False,1
acus7189,2016-07-15T21:16:33,32339,474845,3333,161670,saving,single,63,clergy,verve,True,True,False,0
acus7190,2015-10-04T13:35:18,46746,764087,2961,170136,saving,single,42,clergy,master,True,True,False,1
acus7191,2016-11-12T06:59:43,19330,909864,3570,293284,current,single,37,lecturer,verve,True,False,True,0
acus7192,2016-02-10T06:34:32,4080,373672,402,387569,saving,unknown,70,lecturer,master,True,True,True,0
acus7193,2016-12-20T04:13:26,15346,660236,1789,88038,current,married,78,clergy,master,True,True,True,0
acus7194,2016-05-07T19:57:17,52655,539632,3006,437379,current,married,40,banking,verve,True,True,False,1
acus7195,2014-07-23T10:25:40,69589,713608,3421,11119,saving,married,34,doctor,master,True,True,True,0
acus7196,2016-04-20T16:14:22,68687,1113772,2286,278250,current,single,73,accounting,verve,True,True,False,1
acus7197,2016-02-18T23:52:38,60836,792113,2699,207905,current,married,48,accounting,master,True,False,False,0
acus7198,2017-12-26T11:23:35,47988,1364195,26,190156,current,married,66,accounting,verve,True,True,True,0
acus7199,2016-04-18T08:47:39,59812,1172046,2920,89736,saving,married,78,banking,master,False,False,False,1
acus7200,2017-05-21T13:48:08,76054,530150,3802,439226,current,married,69,lecturer,verve,True,True,False,0
acus7201,2016-02-26T09:11:14,56460,548145,3325,223382,current,unknown,38,clergy,master,False,False,False,1
acus7202,2014-02-17T22:38:02,74699,814764,1936,158202,current,married,45,lecturer,verve,True,False,False,1
acus7203,2017-08-10T17:24:18,17314,610728,3562,188104,current,single,66,clergy,master,True,False,True,1
acus7204,2014-07-12T19:05:46,53484,1351252,4232,425856,current,married,76,banking,master,True,True,False,1
acus7205,2016-02-09T02:19:03,13752,310003,4415,453906,current,married,40,accounting,master,False,True,False,0
acus7206,2016-09-14T07:17:50,95810,744458,919,125143,current,single,66,clergy,master,True,True,True,0
acus7207,2014-06-05T08:11:16,79761,1465760,4295,279799,saving,unknown,38,clergy,master,True,True,False,1
acus7208,2016-08-10T20:01:34,63916,1128942,3972,302110,current,single,70,lecturer,verve,True,True,False,0
acus7209,2016-12-03T21:56:54,69842,41199,1189,67048,current,married,74,lecturer,master,True,False,True,0
acus7210,2015-03-20T18:33:18,92030,359282,568,422764,current,married,31,lecturer,master,False,True,True,0
acus7211,2014-10-03T19:03:55,70778,1127767,2231,153864,saving,unknown,69,clergy,master,True,False,True,0
acus7212,2014-09-28T19:45:39,31524,609906,4420,382301,saving,married,49,banking,master,True,True,False,1
acus7213,2015-01-21T20:58:16,53106,843638,3440,217862,current,married,56,accounting,verve,True,True,False,1
acus7214,2016-02-15T17:13:33,39921,644840,351,384482,current,married,76,banking,master,True,True,False,0
acus7215,2016-07-01T04:11:54,77858,905480,1173,261087,current,married,37,clergy,master,True,True,True,0
acus7216,2014-12-13T16:00:09,94676,448965,77,286173,current,married,72,banking,master,True,True,False,0
acus7217,2016-11-13T14:10:47,19214,936853,4768,317704,current,married,78,lecturer,master,False,True,False,0
acus7218,2015-11-16T03:16:12,64566,125971,2023,256056,current,single,70,clergy,master,True,False,False,1
acus7219,2016-07-13T19:25:38,32146,876531,4987,69073,current,married,70,lawyer,verve,True,True,False,0
acus7220,2014-02-21T12:02:11,7777,457401,3462,446480,current,married,52,lecturer,master,True,True,True,0
acus7221,2016-02-25T09:54:57,40848,975726,2168,383796,current,married,42,doctor,verve,True,True,False,0
acus7222,2015-09-19T22:43:08,79747,1288775,1076,241572,current,married,31,accounting,master,True,True,False,1
acus7223,2015-07-07T16:28:53,22239,1343485,737,162279,current,married,31,clergy,master,True,False,False,0
acus7224,2015-02-10T04:26:48,95238,189257,3639,92075,current,married,70,accounting,verve,True,False,True,0
acus7225,2016-02-26T07:04:50,57761,1485096,1533,144489,current,unknown,77,lecturer,master,True,False,False,0
acus7226,2014-07-03T12:01:39,11887,137755,4235,222206,current,unknown,52,farmer,master,False,True,True,0
acus7227,2016-11-15T07:37:48,30699,798521,442,184132,current,single,44,lawyer,verve,True,False,True,0
acus7228,2015-01-23T05:36:22,69628,640608,2914,425441,current,single,70,accounting,master,False,True,False,0
acus7229,2015-09-12T11:15:09,77552,1043778,3297,467780,current,single,31,clergy,verve,True,False,True,0
acus7230,2015-02-26T22:21:32,19210,572048,1896,325216,current,unknown,45,lecturer,master,True,False,False,0
acus7231,2016-04-14T02:18:38,52940,1312322,1288,303188,current,married,71,lecturer,master,True,False,True,0
acus7232,2016-03-11T10:41:12,93039,612728,2063,162824,saving,single,74,musician,master,True,False,False,0
acus7233,2016-02-22T20:47:31,1057,405873,1682,26744,current,married,78,doctor,verve,False,False,False,1
acus7234,2015-10-04T07:50:34,97180,890167,4526,488279,saving,unknown,34,clergy,master,True,True,False,0
acus7235,2014-11-19T03:53:39,25218,779037,814,93447,current,single,59,lecturer,verve,True,True,True,0
acus7236,2015-02-15T03:17:45,64192,879688,4964,371182,current,unknown,57,clergy,master,True,True,False,0
acus7237,2015-05-14T17:04:56,87147,548248,2107,189784,current,unknown,73,clergy,master,False,True,True,1
acus7238,2015-01-07T09:28:58,35907,438451,3700,141866,current,married,55,lawyer,master,True,False,False,0
acus7239,2014-09-09T15:45:54,48572,44846,1678,390971,current,unknown,72,doctor,verve,True,True,False,1
acus7240,2016-05-25T22:48:24,3833,543522,428,240853,current,unknown,48,lecturer,master,False,True,False,0
acus7241,2015-09-21T17:16:20,14800,1182400,417,401662,current,unknown,61,banking,master,True,True,False,0
acus7242,2015-05-26T21:21:42,50026,1443201,503,170550,current,single,59,musician,master,True,False,False,0
acus7243,2016-12-27T04:11:07,45586,566374,1936,440817,current,unknown,49,doctor,master,True,False,False,0
acus7244,2016-09-14T21:09:09,27101,40811,4763,69236,current,unknown,57,farmer,master,True,True,False,0
acus7245,2015-12-17T14:27:58,62643,847271,4371,469111,current,married,63,musician,master,True,True,True,0
acus7246,2016-06-07T01:52:50,31966,578847,3152,349129,current,single,61,clergy,verve,True,True,False,0
acus7247,2015-01-24T17:28:08,24805,410231,4791,75824,current,married,76,accounting,master,False,False,False,0
acus7248,2015-03-12T04:43:17,73290,756288,3892,292729,current,married,39,clergy,master,True,False,True,0
acus7249,2014-07-07T06:39:57,55245,341424,4816,253088,current,married,52,clergy,verve,True,True,False,0
acus7250,2014-10-16T03:15:32,11396,1397304,2467,267826,current,married,31,clergy,master,True,True,True,0
acus7251,2016-09-17T01:08:35,18941,749203,4789,441782,current,single,44,banking,master,False,False,False,0
acus7252,2015-12-23T19:08:54,17499,203155,4432,311681,current,unknown,76,doctor,master,True,False,True,1
acus7253,2017-11-05T06:26:52,40357,1143876,4717,406279,current,unknown,65,clergy,master,True,True,False,0
acus7254,2017-06-23T12:44:24,22168,349396,1183,327352,current,married,44,lawyer,master,True,True,False,0
acus7255,2015-08-25T08:01:45,90759,422564,1406,462184,current,married,52,doctor,master,True,True,True,0
acus7256,2015-07-01T21:48:45,23233,1149928,3784,206063,current,married,37,accounting,master,True,True,False,1
acus7257,2016-08-05T05:11:52,10629,371273,3910,371917,saving,married,59,banking,verve,False,False,False,0
acus7258,2014-06-07T00:26:42,88795,422702,4270,130644,current,unknown,76,lecturer,master,True,True,True,0
acus7259,2014-10-27T13:17:06,25011,1284464,4503,28475,current,unknown,59,lawyer,verve,True,True,True,0
acus7260,2015-11-09T19:15:40,59779,1407305,4917,377997,saving,single,71,accounting,verve,True,False,False,0
acus7261,2016-03-05T03:37:04,59327,670831,130,231337,current,married,50,banking,master,True,False,False,0
acus7262,2016-01-08T19:45:34,85767,770910,4192,50825,saving,married,36,accounting,master,True,False,False,0
acus7263,2014-10-08T09:48:29,7689,356904,3905,412407,saving,single,76,clergy,verve,True,True,False,1
acus7264,2014-04-08T02:13:35,11621,658314,4405,89874,current,single,65,doctor,master,True,False,False,0
acus7265,2016-09-04T13:46:19,966,1310739,1854,308938,saving,unknown,61,banking,master,True,False,False,1
acus7266,2015-07-05T04:12:43,43250,32856,62,406219,current,married,46,clergy,master,True,False,False,1
acus7267,2015-11-24T23:07:05,2841,135860,649,4770,saving,married,46,accounting,master,True,True,True,0
acus7268,2014-02-14T11:55:25,70931,820878,230,487708,current,married,42,lawyer,master,True,False,False,0
acus7269,2015-03-05T16:07:47,97710,43365,931,430086,saving,married,45,farmer,master,False,False,False,0
acus7270,2015-05-23T15:58:15,51780,1175220,518,355265,current,single,75,farmer,master,True,False,False,0
acus7271,2014-01-25T18:34:20,54416,599786,4289,427737,current,married,77,banking,master,True,True,False,1
acus7272,2015-08-03T09:53:04,90840,494428,224,470350,current,single,66,clergy,master,True,True,False,0
acus7273,2015-10-09T15:59:20,21158,461850,3491,429039,current,married,61,farmer,master,True,True,False,0
acus7274,2016-04-15T21:42:37,3592,339809,3298,496694,current,married,34,clergy,master,True,True,False,1
acus7275,2015-07-11T14:08:56,70897,1302277,4653,456561,saving,single,73,musician,master,True,True,True,0
acus7276,2016-01-17T13:13:53,45907,1213700,363,147792,current,single,41,clergy,master,True,True,False,0
acus7277,2015-11-20T02:11:12,20919,1495857,274,416610,current,single,62,lecturer,master,True,False,False,0
acus7278,2015-07-13T04:53:42,55979,170266,1754,147855,current,married,53,clergy,master,True,False,False,0
acus7279,2015-01-13T02:11:33,84121,495230,4488,217227,current,married,56,doctor,master,True,True,True,0
acus7280,2015-04-02T00:25:45,59554,1251366,4891,235252,current,unknown,34,doctor,master,True,False,False,0
acus7281,2014-07-09T09:36:55,43426,1423165,4657,464921,current,unknown,63,clergy,master,True,True,True,0
acus7282,2016-01-06T15:29:24,5746,492373,4303,474075,current,single,42,musician,master,True,False,False,1
acus7283,2014-05-04T16:00:55,22525,405562,1732,122609,current,single,54,banking,verve,True,True,True,0
acus7284,2016-05-22T18:41:55,13055,303330,2551,210802,current,unknown,63,clergy,master,True,False,False,1
acus7285,2014-12-25T09:15:38,5562,118640,2539,161608,current,married,50,clergy,master,False,True,False,1
acus7286,2016-09-12T03:56:06,24586,122477,4339,109856,current,unknown,74,clergy,master,False,True,False,1
acus7287,2015-09-02T15:05:49,90163,854431,3206,476267,current,married,51,lawyer,master,False,False,False,1
acus7288,2015-11-25T18:00:24,72775,947765,2394,376276,saving,single,47,lecturer,master,True,False,False,1
acus7289,2015-06-20T01:35:18,94802,945384,3732,387825,current,unknown,45,doctor,verve,True,False,False,0
acus7290,2016-05-05T15:26:05,99257,202273,1352,341968,current,married,58,lecturer,verve,True,True,False,0
acus7291,2014-07-20T13:32:03,81266,1090576,1541,27784,current,married,69,clergy,master,True,True,False,1
acus7292,2015-07-15T11:19:41,14612,708958,3072,124799,current,unknown,30,banking,master,True,True,False,0
acus7293,2016-05-17T08:13:27,26640,675598,4909,343669,current,married,75,clergy,master,True,False,False,1
acus7294,2015-08-20T22:47:03,27723,37382,1584,10955,current,married,73,clergy,verve,False,True,False,0
acus7295,2014-07-13T19:17:12,2844,1436182,480,296808,current,married,51,banking,master,True,True,False,0
acus7296,2015-06-16T15:40:17,36381,412521,837,328737,current,unknown,61,banking,verve,True,True,False,0
acus7297,2016-03-25T13:08:07,32718,461599,2134,91154,current,married,63,lecturer,master,True,True,False,1
acus7298,2015-12-26T14:14:46,18111,1248557,1228,4337,current,unknown,79,lawyer,master,True,True,False,1
acus7299,2016-06-21T22:39:19,63012,560419,3465,38825,current,unknown,63,clergy,verve,True,False,True,1
acus7300,2015-05-06T00:07:47,40204,1076096,3347,180628,saving,single,60,clergy,master,True,True,False,0
acus7301,2014-04-05T18:33:26,8916,474794,2072,198377,current,married,69,banking,master,False,True,False,1
acus7302,2015-07-20T14:19:50,42395,319767,1779,91581,current,unknown,72,banking,verve,True,False,True,1
acus7303,2015-07-14T00:25:00,57933,86413,3409,196817,current,single,53,doctor,master,True,True,False,1
acus7304,2016-01-12T17:46:56,73252,173265,4171,52346,current,unknown,50,accounting,verve,True,False,True,0
acus7305,2015-04-25T10:15:12,34826,366130,4855,206952,saving,single,74,lawyer,master,True,False,False,0
acus7306,2015-09-19T17:06:18,86825,44361,2694,482098,current,single,65,banking,master,True,True,True,0
acus7307,2015-07-21T15:58:06,5124,168372,299,207997,current,married,73,accounting,master,True,False,False,0
acus7308,2016-02-05T18:57:33,47215,629289,1382,137982,current,single,51,clergy,verve,False,False,False,0
acus7309,2016-01-25T15:47:15,92270,1115884,1959,117893,current,single,63,doctor,master,True,False,False,1
acus7310,2015-11-12T07:01:12,84442,443002,4823,497304,current,married,79,clergy,master,True,True,True,0
acus7311,2014-01-16T15:20:15,58418,82268,3098,436154,current,married,68,farmer,master,True,True,False,0
acus7312,2016-12-14T01:09:30,37679,671943,3364,472310,current,married,61,lecturer,master,True,False,False,0
acus7313,2015-10-03T19:19:02,63352,363532,3845,366214,current,single,77,lecturer,master,True,False,False,1
acus7314,2015-12-16T16:17:08,89762,521374,2789,305417,current,single,60,farmer,master,False,False,False,0
acus7315,2016-03-27T22:30:54,15170,513673,962,150823,current,single,54,accounting,master,True,False,False,1
acus7316,2016-01-05T19:22:40,86941,548694,102,111444,current,married,70,lawyer,master,True,True,False,0
acus7317,2014-09-09T08:45:09,71260,970478,4858,471012,current,married,42,accounting,verve,True,False,False,0
acus7318,2014-07-01T02:28:42,3728,479643,4650,408343,current,married,40,farmer,master,True,False,False,0
acus7319,2015-10-19T13:59:56,3512,13405,4408,227626,saving,married,70,clergy,master,False,True,False,0
acus7320,2016-12-08T19:39:50,68110,199173,3692,109983,current,single,65,banking,master,False,False,False,0
acus7321,2015-06-03T03:39:50,15506,924739,502,74890,current,married,67,accounting,verve,False,False,True,0
acus7322,2014-08-25T20:34:51,83409,351270,696,229284,current,single,72,clergy,master,False,False,True,0
acus7323,2015-12-21T02:46:23,43146,772670,1808,12577,current,married,50,accounting,master,True,False,True,0
acus7324,2015-09-18T23:31:26,14150,234179,4181,455543,saving,single,77,accounting,master,True,False,False,1
acus7325,2014-08-20T02:15:52,22096,1352804,1131,450137,current,unknown,39,lawyer,verve,True,False,False,0
acus7326,2015-12-07T01:50:22,82117,73873,2255,456857,current,single,41,clergy,verve,True,False,True,1
acus7327,2015-03-17T03:39:15,86317,1022531,1423,323595,current,married,54,clergy,master,True,True,True,0
acus7328,2015-12-08T21:46:16,62854,79687,2706,33032,current,married,56,clergy,master,True,True,False,0
acus7329,2016-09-13T18:57:28,68055,467608,2379,179253,saving,married,35,clergy,master,False,True,False,0
acus7330,2015-08-06T21:25:30,1621,846982,154,405434,saving,single,33,clergy,verve,True,True,False,0
acus7331,2016-02-07T01:27:52,52181,844316,3159,53114,current,single,51,banking,master,True,True,False,0
acus7332,2015-09-26T06:30:49,77659,529593,3549,381988,saving,married,58,banking,master,False,True,False,0
acus7333,2017-12-19T03:27:35,23960,474960,2272,221335,current,married,48,lecturer,verve,True,False,False,0
acus7334,2016-10-15T22:43:49,63732,1193370,906,282463,current,married,64,lecturer,master,True,False,True,1
acus7335,2016-10-14T13:21:19,57382,581525,1277,252289,current,married,59,accounting,master,True,False,False,1
acus7336,2016-06-17T21:31:13,7212,1265592,1049,26582,current,married,46,clergy,master,True,False,True,1
acus7337,2015-08-02T15:49:00,7143,1492971,578,116736,current,single,51,clergy,verve,True,True,False,0
acus7338,2017-04-17T23:27:53,79438,802275,59,103333,current,single,42,accounting,verve,False,True,False,0
acus7339,2016-05-10T16:47:26,51634,819048,2508,471771,current,married,55,lawyer,verve,True,False,True,0
acus7340,2015-03-26T04:54:07,45575,368123,2519,430923,current,married,40,clergy,master,True,False,False,0
acus7341,2014-05-23T01:17:06,6985,1316022,65,68586,current,married,66,banking,verve,True,True,False,0
acus7342,2016-12-24T16:41:21,12983,706235,1786,437080,current,single,63,banking,master,True,False,False,1
acus7343,2016-11-21T01:36:20,64595,841247,1015,80348,current,married,72,clergy,verve,True,False,False,0
acus7344,2015-12-11T22:07:20,80823,442705,1833,177029,current,married,48,accounting,master,False,False,False,1
acus7345,2015-02-25T23:38:01,22006,877461,3804,134604,current,single,71,lecturer,master,True,True,False,1
acus7346,2015-01-02T02:21:35,73942,1310268,906,291567,current,married,51,doctor,master,True,False,True,0
acus7347,2015-04-03T02:36:02,13072,1254636,872,12313,current,unknown,42,lecturer,verve,True,True,True,0
acus7348,2017-11-18T05:17:30,57708,218126,4834,16806,current,married,35,lecturer,master,True,False,True,0
acus7349,2015-03-08T05:04:00,56451,558343,477,366391,current,single,58,clergy,master,True,False,False,0
acus7350,2014-10-15T16:22:52,74219,314000,1335,311956,current,married,62,lecturer,master,True,False,False,0
acus7351,2015-10-11T14:33:28,99170,223726,3464,119679,saving,married,70,lawyer,master,True,False,True,1
acus7352,2015-08-05T11:42:18,17787,229821,3814,30095,current,married,71,musician,master,True,True,True,0
acus7353,2014-10-22T12:44:51,79140,734343,2925,246022,saving,unknown,34,clergy,master,True,False,False,0
acus7354,2016-10-20T11:14:04,45478,686530,1755,28263,current,single,75,clergy,master,False,True,False,0
acus7355,2016-12-25T18:15:34,74886,138598,1639,234545,current,unknown,48,banking,verve,False,False,False,1
acus7356,2016-01-04T21:40:41,33435,1023846,900,164389,current,unknown,78,clergy,master,False,True,False,0
acus7357,2014-02-11T18:38:21,23984,1363097,1564,172922,saving,unknown,47,musician,master,False,True,False,1
acus7358,2014-08-23T22:35:08,66423,786983,625,54467,current,married,51,banking,master,True,True,False,0
acus7359,2016-03-08T21:45:44,90924,1498936,1350,312363,current,unknown,70,accounting,master,True,True,False,1
acus7360,2017-11-03T09:26:16,45182,310581,2327,442849,current,single,71,doctor,verve,True,True,True,0
acus7361,2015-07-11T13:45:36,36801,421839,290,374927,saving,single,59,lecturer,master,True,True,False,0
acus7362,2016-11-03T01:37:29,69095,803025,4522,109810,current,unknown,30,accounting,verve,True,False,False,0
acus7363,2015-06-25T01:25:18,45313,227106,1307,2602,current,married,66,accounting,master,True,True,False,0
acus7364,2015-02-03T00:36:30,71282,991276,2455,457648,saving,unknown,40,clergy,master,True,False,True,0
acus7365,2015-10-14T12:36:23,77700,1109324,4756,316295,current,married,37,doctor,master,True,True,True,0
acus7366,2015-11-17T08:11:47,47180,1337455,3693,160066,current,single,40,lawyer,verve,True,True,False,1
acus7367,2016-08-26T20:35:47,31978,907161,2408,325161,current,unknown,64,banking,master,True,False,False,1
acus7368,2014-06-12T13:28:14,63142,785047,1295,416781,current,married,73,clergy,verve,True,True,False,1
acus7369,2014-01-05T15:38:05,71245,1369697,1687,382882,current,married,59,lecturer,master,True,True,True,0
acus7370,2014-06-18T05:15:03,4594,1401031,425,293906,saving,married,65,clergy,master,False,True,False,0
acus7371,2016-03-12T19:26:51,30303,510113,2712,406690,current,unknown,68,accounting,verve,False,False,False,0
acus7372,2016-07-19T13:45:53,57160,1369630,1128,444823,current,married,61,banking,verve,True,False,False,1
acus7373,2015-07-04T12:39:08,30483,761174,3138,80383,current,married,31,lecturer,master,False,False,False,0
acus7374,2015-04-05T09:25:38,90652,191790,3913,55874,current,single,49,accounting,master,True,False,False,1
acus7375,2016-09-26T09:42:14,79905,957326,2284,451696,current,married,69,lecturer,verve,True,False,True,1
acus7376,2014-01-28T00:31:03,68640,147122,1066,114186,saving,single,43,doctor,verve,True,True,False,1
acus7377,2016-09-19T06:11:10,48315,807992,4308,107613,current,single,62,banking,master,True,True,True,0
acus7378,2016-12-22T16:50:13,20785,1425168,3662,329029,current,married,48,banking,master,True,False,False,0
acus7379,2015-05-14T03:25:45,22035,1078789,3702,498566,current,single,52,doctor,master,True,True,False,0
acus7380,2016-03-09T06:49:42,83615,77212,3080,384682,current,single,59,accounting,verve,True,True,False,0
acus7381,2016-10-01T19:09:57,84824,1059639,3029,43711,saving,single,36,doctor,master,True,False,False,0
acus7382,2014-09-10T16:13:56,41606,1439631,371,16182,saving,married,78,clergy,master,True,False,False,0
acus7383,2015-10-05T06:46:50,3189,373229,2839,89523,current,married,70,banking,verve,True,False,False,0
acus7384,2014-09-09T16:37:55,16783,373210,1285,160876,current,married,64,clergy,master,False,True,False,0
acus7385,2016-04-26T02:33:54,31416,495672,989,286195,current,single,51,banking,master,True,True,False,0
acus7386,2014-11-23T14:28:46,1792,1491204,3485,426657,current,single,40,accounting,master,False,True,True,0
acus7387,2017-08-15T05:13:21,25603,742978,41,247043,current,single,72,lecturer,master,True,True,False,0
acus7388,2016-02-07T09:08:54,14923,1385822,3094,69772,current,unknown,43,accounting,master,False,True,True,1
acus7389,2017-08-21T10:15:03,51731,377649,1090,245087,saving,unknown,67,lawyer,master,True,False,False,0
acus7390,2016-02-27T00:30:32,99926,845492,3857,485851,current,married,36,clergy,verve,True,False,True,0
acus7391,2016-07-23T00:36:30,71597,1402947,2395,434248,saving,married,59,banking,master,True,False,False,0
acus7392,2014-12-25T19:16:57,18210,779650,3315,490332,current,single,71,clergy,master,True,True,True,0
acus7393,2015-08-09T01:33:12,56381,1257478,2410,193211,current,married,52,clergy,verve,False,True,False,0
acus7394,2015-11-20T08:13:24,26790,1339058,208,348572,current,married,76,banking,verve,True,False,False,1
acus7395,2016-09-21T08:52:23,99816,1443770,1050,312698,current,unknown,44,banking,verve,True,False,False,1
acus7396,2016-03-10T00:43:35,86462,534894,2013,203293,current,married,51,doctor,verve,True,False,False,1
acus7397,2016-01-24T19:45:18,76389,178190,3317,176831,current,unknown,68,banking,master,True,True,False,1
acus7398,2015-03-16T18:51:04,22891,940231,1884,458765,saving,single,31,clergy,verve,True,False,False,1
acus7399,2015-12-13T17:29:03,47373,701095,4228,244928,current,married,43,clergy,master,True,False,True,0
acus7400,2014-11-11T23:46:21,44702,1293937,670,97228,current,married,64,lecturer,master,False,True,False,0
acus7401,2014-10-08T08:12:25,91003,498597,4140,173605,current,married,63,clergy,master,True,True,True,0
acus7402,2015-06-19T00:43:26,39537,1223792,3485,178397,saving,unknown,46,accounting,master,True,False,True,0
acus7403,2016-12-13T09:04:47,92102,154000,2098,165833,current,married,34,doctor,master,False,True,False,0
acus7404,2016-08-15T21:36:41,84025,793305,1178,477377,current,single,68,accounting,verve,False,True,False,0
acus7405,2015-04-17T15:50:57,44827,118673,1590,144719,current,married,41,clergy,master,True,False,False,1
acus7406,2014-01-19T20:46:56,35538,398361,5,279247,current,single,49,lecturer,verve,True,False,False,0
acus7407,2014-12-16T13:53:34,97256,1431858,1290,447884,current,married,48,clergy,master,True,False,False,0
acus7408,2014-02-07T01:15:00,76795,1413651,2600,57800,current,single,57,lecturer,master,True,True,False,0
acus7409,2016-11-22T01:09:03,70488,1236854,1597,259871,current,married,53,accounting,master,True,False,True,0
acus7410,2016-02-26T17:46:52,95039,788981,2727,317051,current,married,52,lecturer,master,True,True,True,0
acus7411,2016-01-08T11:34:40,42874,314099,3185,102701,current,married,35,farmer,verve,True,False,True,0
acus7412,2016-02-19T09:48:52,66768,1351307,3858,220459,current,married,79,clergy,master,True,True,True,0
acus7413,2015-10-01T07:43:27,68539,465976,3907,23015,saving,married,49,doctor,master,False,True,True,0
acus7414,2016-02-08T00:47:28,31869,560995,2755,385167,current,single,66,banking,master,False,False,False,1
acus7415,2014-12-26T14:35:40,42296,673703,1888,307231,saving,married,46,farmer,master,True,False,False,0
acus7416,2016-08-27T23:56:46,5558,1413813,1312,288733,current,married,50,doctor,master,True,True,True,0
acus7417,2014-08-25T09:17:47,8537,682698,2844,218191,current,single,41,accounting,verve,True,False,False,1
acus7418,2015-09-09T03:03:37,39879,133402,4737,151408,current,unknown,41,clergy,master,True,True,False,1
acus7419,2015-02-19T19:17:53,23354,1397672,2446,18899,current,single,77,lawyer,master,True,True,False,0
acus7420,2015-07-18T14:09:46,24380,573993,2740,426592,current,married,75,accounting,master,True,False,False,0
